,DST_TO_SRC_SECOND_BYTES,FLOW_DURATION_MICROSECONDS,FLOW_DURATION_MILLISECONDS,IN_BYTES,IN_PKTS,L4_SRC_PORT,OUT_BYTES,OUT_PKTS,PROTOCOL_MAP,SRC_TO_DST_SECOND_BYTES,TCP_FLAGS,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,TCP_WIN_MIN_IN,TCP_WIN_MIN_OUT,TCP_WIN_MSS_IN,TCP_WIN_MSS_OUT,TCP_WIN_SCALE_IN,TCP_WIN_SCALE_OUT,L7_PROTO_NAME,TOTAL_FLOWS_EXP,LABEL
8345,131,27860,27,73,1,46948,131,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7067590,0
8346,5305,8960722,8960,14410,36,56553,8377,29,1,5243,26,16704,65535,8192,65535,1460,1392,2,8,TLS.Facebook,7067591,0
8347,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067592,0
8348,93,1103,1,89,1,42086,93,1,2,89,0,0,0,0,0,0,0,0,0,DNS,7067593,0
8349,126,4081,4,66,1,28717,126,1,2,66,0,0,0,0,0,0,0,0,0,DNS,7067594,0
8350,132,4084,4,132,2,28717,132,2,2,132,0,0,0,0,0,0,0,0,0,DNS,7067595,0
8351,104,157228,157,187,3,57720,104,2,1,187,25,501,503,501,503,0,0,0,0,TLS,7067596,0
8352,129,3151,3,66,1,42982,129,1,2,66,0,0,0,0,0,0,0,0,0,DNS,7067597,0
8353,105,379,0,73,1,40434,105,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067598,0
8354,52,14772969,14772,248,5,59608,337,5,1,40,25,2048,136,2048,136,0,0,0,0,TLS.Amazon,7067599,0
8355,40,54624,54,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067600,0
8356,40,43241,43,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067601,0
8357,4317,66055,66,1888,13,57728,4317,11,1,1888,26,64240,65160,64240,65160,1460,1440,7,7,TLS,7067602,0
8358,44,1683920,1683,84,2,64405,88,2,1,44,22,29200,29200,29200,29200,1460,1460,0,0,Unknown,7067603,0
8359,105,311,0,73,1,4411,105,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067604,0
8360,115,171910,171,96,1,46490,115,1,2,96,0,0,0,0,0,0,0,0,0,DNS,7067605,0
8361,104,173198,173,73,1,47836,104,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067606,0
8362,152,190,0,63,1,45362,152,1,2,63,0,0,0,0,0,0,0,0,0,DNS,7067607,0
8363,127,168,0,70,1,42093,127,1,2,70,0,0,0,0,0,0,0,0,0,DNS,7067608,0
8364,203,4231807,4231,1971,13,47350,2923,15,1,187,27,64240,28960,64240,28960,1460,1460,7,7,SSH,7067609,0
8365,76,5080627,5080,204,3,42978,128,2,1,128,24,501,1026,501,1026,0,0,0,0,TeamViewer,7067610,0
8366,40,41820,41,80,2,49348,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067611,0
8367,52,26891,26,41,1,57382,52,1,1,41,16,16400,283,16400,283,0,0,0,0,TLS.Google,7067612,0
8368,40,44520,44,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067613,0
8369,184,411,0,122,2,42859,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7067614,0
8370,40,53155,53,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067615,0
8371,140,282,0,95,1,9617,140,1,2,95,0,0,0,0,0,0,0,0,0,DNS,7067616,0
8372,141,26969,26,74,1,56265,141,1,2,74,0,0,0,0,0,0,0,0,0,DNS.Google,7067617,0
8373,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067618,0
8374,61,110724036,110724,1818,20,443,1823,18,2,106,0,0,0,0,0,0,0,0,0,Google,7067619,0
8375,657,111123532,111123,2644,18,9993,1444,4,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067620,0
8376,0,111123516,111123,2310,14,9993,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067621,0
8377,0,111123518,111123,2310,14,23768,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067622,0
8378,657,111123781,111123,2534,18,23767,3545,9,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067623,0
8379,0,111123668,111123,2310,14,9993,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067624,0
8380,0,111123316,111123,2310,14,23768,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067625,0
8381,657,111123661,111123,2366,15,23768,722,2,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067626,0
8382,0,111123466,111123,2310,14,23768,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067627,0
8383,0,111123463,111123,2310,14,23767,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067628,0
8384,0,111123172,111123,2310,14,23767,0,0,2,165,0,0,0,0,0,0,0,0,0,Unknown,7067629,0
8385,148,36686,36,93,1,56132,148,1,2,93,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067630,0
8386,168,1002048,1002,289,5,56980,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,7067631,0
8387,156,93737,93,196,2,64458,156,1,1,196,24,508,7276,508,7276,0,0,0,0,Unknown,7067632,0
8388,89,14210,14,85,1,46436,89,1,2,85,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7067633,0
8389,95,14172,14,91,1,60916,95,1,2,91,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7067634,0
8390,156,15940,15,124,2,53295,156,2,2,124,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7067635,0
8391,149,118202,118,94,1,57220,149,1,2,94,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067636,0
8392,138,157094,157,71,1,51970,138,1,2,71,0,0,0,0,0,0,0,0,0,DNS,7067637,0
8393,94,48445,48,90,1,54773,94,1,2,90,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7067638,0
8394,186,263,0,154,2,63785,186,2,2,154,0,0,0,0,0,0,0,0,0,DNS.Google,7067639,0
8395,0,0,0,134,1,59796,0,0,2,134,0,0,0,0,0,0,0,0,0,BitTorrent,7067640,0
8396,0,0,0,162,1,0,0,0,3,162,0,0,0,0,0,0,0,0,0,ICMP,7067641,0
8397,186,303,0,154,2,49409,186,2,2,154,0,0,0,0,0,0,0,0,0,DNS.Google,7067642,0
8398,76,5116459,5116,204,3,39992,128,2,1,128,24,841,1027,841,1027,0,0,0,0,TeamViewer,7067643,0
8399,140,27753,27,73,1,52471,140,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7067644,0
8400,40,45276,45,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067645,0
8401,52,14823999,14823,248,5,59610,337,5,1,40,25,2048,1999,2048,1999,0,0,0,0,TLS.Amazon,7067646,0
8402,313,27220,27,285,4,443,313,5,1,285,29,130,2048,130,2047,0,0,0,0,TLS.Dropbox,7067647,0
8403,40,276,0,60,1,60471,40,1,1,60,22,7300,0,7300,0,1340,0,0,0,Unknown,7067648,0
8404,60,5567199,5567,1361,12,52661,2127,14,1,60,27,14600,27960,14600,27960,1460,1410,6,7,SSH,7067649,0
8405,339,154182,154,468,5,52535,339,5,1,468,24,16445,558,16097,558,0,0,0,0,TLS.Google,7067650,0
8406,0,0,0,40,1,443,0,0,1,40,20,0,0,0,0,0,0,0,0,TLS,7067651,0
8407,40,904,0,40,1,59209,40,1,1,40,22,3282,0,3282,0,0,0,0,0,Unknown,7067652,0
8408,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067653,0
8409,40,291,0,40,1,61953,40,1,1,40,22,1024,0,1024,0,0,0,0,0,CiscoVPN,7067654,0
8410,1259,3102493,3102,1345,12,55476,2127,14,1,729,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067655,0
8411,836,152203,152,571,3,48608,836,3,1,571,24,501,303,501,303,0,0,0,0,TLS.Google,7067656,0
8412,40,50763,50,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067657,0
8413,40,57222,57,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067658,0
8414,217,76677,76,187,2,51506,217,1,1,187,24,514,7123,514,7123,0,0,0,0,TLS,7067659,0
8415,40,58201,58,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067660,0
8416,155,328,0,72,1,43185,155,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067661,0
8417,142,282,0,72,1,49682,142,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067662,0
8418,40,48420,48,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067663,0
8419,313,28012,28,285,4,443,313,5,1,285,29,130,2048,130,2047,0,0,0,0,TLS.Dropbox,7067664,0
8420,40,50719,50,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067665,0
8421,40,375,0,44,1,31667,40,1,1,44,22,17251,0,17251,0,1460,0,0,0,PostgreSQL,7067666,0
8422,87,100117708,100117,675,10,443,435,5,1,135,24,115,501,115,501,0,0,0,0,TLS.Amazon,7067667,0
8423,62,112168469,112168,839,6,443,372,6,2,76,0,0,0,0,0,0,0,0,0,Google,7067668,0
8424,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067669,0
8425,129,27388,27,73,1,50622,129,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7067670,0
8426,180,287,0,148,2,6617,180,2,2,148,0,0,0,0,0,0,0,0,0,DNS.Facebook,7067671,0
8427,204,2888,2,148,2,25704,204,2,2,148,0,0,0,0,0,0,0,0,0,DNS.Facebook,7067672,0
8428,278,172,0,150,2,52128,278,2,2,150,0,0,0,0,0,0,0,0,0,DNS.Amazon,7067673,0
8429,0,0,0,60,1,32351,0,0,1,60,2,29200,0,29200,0,1460,0,7,0,SSH,7067674,0
8430,0,6298698,6298,264,3,0,0,0,3,88,0,0,0,0,0,0,0,0,0,ICMP,7067675,0
8431,5913,71622,71,1561,11,52401,5913,13,1,1561,26,64240,1440,64240,1440,1460,1440,8,9,TLS.Amazon,7067676,0
8432,1259,4120892,4120,1345,12,39665,2127,14,1,729,27,29200,27960,29200,27960,1460,1410,7,7,SSH,7067677,0
8433,40,43383,43,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067678,0
8434,60,4433317,4433,1449,14,38476,2127,14,1,60,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067679,0
8435,156,127,0,124,2,43687,156,2,2,124,0,0,0,0,0,0,0,0,0,DNS.Microsoft,7067680,0
8436,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067681,0
8437,40,50019,50,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067682,0
8438,40,50909,50,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067683,0
8439,4558,243993,243,1810,11,48840,4558,9,1,1810,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,7067684,0
8440,140,26702,26,73,1,45386,140,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7067685,0
8441,139,27494,27,72,1,36445,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7067686,0
8442,168,1502350,1502,289,5,56982,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,7067687,0
8443,0,0,0,60,1,33218,0,0,1,60,2,64240,0,64240,0,1460,0,7,0,Unknown,7067688,0
8444,129,27781,27,72,1,38797,129,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7067689,0
8445,4341,242779,242,1810,11,48842,4341,9,1,1810,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,7067690,0
8446,4398,243862,243,1810,11,48844,4398,9,1,1810,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,7067691,0
8447,126,27720,27,72,1,45435,126,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7067692,0
8448,1207,1966644,1966,1345,12,55454,2127,14,1,237,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067693,0
8449,40,38337,38,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067694,0
8450,139,314,0,72,1,48279,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067695,0
8451,139,1269,1,72,1,51906,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067696,0
8452,139,381,0,72,1,34154,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067697,0
8453,139,210,0,72,1,59760,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067698,0
8454,139,243,0,72,1,55960,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067699,0
8455,139,27563,27,72,1,60142,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7067700,0
8456,105,156,0,59,1,46230,105,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067701,0
8457,124,183,0,49,1,54614,124,1,2,49,0,0,0,0,0,0,0,0,0,DNS,7067702,0
8458,75,143,0,59,1,35501,75,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067703,0
8459,3129,703976,703,2111,16,40144,3129,13,1,2111,27,64240,27960,64240,27960,1460,1410,7,8,SSH,7067704,0
8460,52,82898,82,136,1,53572,52,1,1,136,24,1454,512,1454,512,0,0,0,0,Unknown,7067705,0
8461,82,116861763,116861,2462,15,42821,656,8,2,274,0,0,0,0,0,0,0,0,0,Unknown,7067706,0
8462,139,244,0,72,1,53387,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067707,0
8463,40,459,0,40,1,49531,40,1,1,40,22,65535,0,65535,0,0,0,0,0,Unknown,7067708,0
8464,40,41257,41,80,2,52059,40,1,1,40,22,1200,0,1024,0,0,0,0,0,Unknown,7067709,0
8465,139,166,0,72,1,35153,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067710,0
8466,139,190,0,72,1,51954,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067711,0
8467,139,190,0,72,1,50742,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067712,0
8468,3093,800874,800,2163,17,34474,3145,13,1,1911,27,64240,27960,64240,27960,1460,1410,7,8,SSH,7067713,0
8469,118,207,0,72,1,60117,118,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067714,0
8470,155,204,0,78,1,33434,155,1,2,78,0,0,0,0,0,0,0,0,0,DNS,7067715,0
8471,143,212,0,88,1,46996,143,1,2,88,0,0,0,0,0,0,0,0,0,DNS,7067716,0
8472,184,180,0,122,2,37380,184,2,2,122,0,0,0,0,0,0,0,0,0,DNS,7067717,0
8473,139,297,0,72,1,38185,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067718,0
8474,139,330,0,72,1,46806,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067719,0
8475,139,195,0,72,1,53605,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067720,0
8476,40,465,0,44,1,2407,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,Unknown,7067721,0
8477,40,48561,48,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067722,0
8478,2929,1044724,1044,2227,17,50714,3349,14,1,1539,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067723,0
8479,40,247,0,40,1,61000,40,1,1,40,22,1024,0,1024,0,0,0,0,0,Unknown,7067724,0
8480,2877,1066633,1066,2227,17,39806,3297,13,1,1591,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067725,0
8481,52,26910,26,41,1,59460,52,1,1,41,16,512,283,512,283,0,0,0,0,TLS.Google,7067726,0
8482,2957,1207959,1207,2175,16,53162,3345,14,1,1539,27,64240,64308,64240,64308,1460,1410,7,7,SSH,7067727,0
8483,140,190677,190,73,1,55807,140,1,2,73,0,0,0,0,0,0,0,0,0,DNS.Google,7067728,0
8484,40,48311,48,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067729,0
8485,52,15082761,15082,196,4,59618,285,4,1,40,25,2048,118,2048,118,0,0,0,0,TLS.Amazon,7067730,0
8486,180,343,0,118,2,46474,180,2,2,118,0,0,0,0,0,0,0,0,0,DNS,7067731,0
8487,100,135,0,73,1,49850,100,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067732,0
8488,75,133,0,59,1,57678,75,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067733,0
8489,105,129,0,59,1,60868,105,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067734,0
8490,124,139,0,49,1,53582,124,1,2,49,0,0,0,0,0,0,0,0,0,DNS,7067735,0
8491,75,136,0,59,1,41480,75,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067736,0
8492,105,133,0,59,1,50713,105,1,2,59,0,0,0,0,0,0,0,0,0,DNS,7067737,0
8493,124,133,0,69,1,53291,124,1,2,69,0,0,0,0,0,0,0,0,0,DNS,7067738,0
8494,174,266,0,71,1,41069,174,1,2,71,0,0,0,0,0,0,0,0,0,DNS,7067739,0
8495,40,49261,49,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067740,0
8496,40,39621,39,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067741,0
8497,40,52505,52,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067742,0
8498,107,636,0,87,1,48361,107,1,2,87,0,0,0,0,0,0,0,0,0,DNS,7067743,0
8499,324,1955,1,120,2,59983,324,2,2,120,0,0,0,0,0,0,0,0,0,DNS,7067744,0
8500,40,278,0,44,1,34471,40,1,1,44,22,1024,0,1024,0,1460,0,0,0,Unknown,7067745,0
8501,10526,63773,63,2009,11,53739,10526,13,1,2009,31,64240,29200,64240,29200,1460,1460,8,7,TLS,7067746,0
8502,133,282,0,82,1,49036,133,1,2,82,0,0,0,0,0,0,0,0,0,DNS.OpenDNS,7067747,0
8503,9872,71157,71,2007,11,53740,9872,14,1,2007,31,64240,29200,64240,29200,1460,1460,8,7,TLS,7067748,0
8504,40,52954,52,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067749,0
8505,127,302,0,76,1,15551,127,1,2,76,0,0,0,0,0,0,0,0,0,DNS.OpenDNS,7067750,0
8506,133,171,0,82,1,56168,133,1,2,82,0,0,0,0,0,0,0,0,0,DNS.OpenDNS,7067751,0
8507,60,4943551,4943,1345,12,56350,2179,15,1,60,27,29200,28960,29200,28960,1460,1460,7,7,SSH,7067752,0
8508,40,43128,43,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067753,0
8509,116,343,0,84,1,42299,116,1,2,84,0,0,0,0,0,0,0,0,0,DNS,7067754,0
8510,4482,307345,307,1810,11,48846,4482,10,1,1810,27,64240,65535,64240,65535,1460,1430,7,8,TLS.Google,7067755,0
8511,210,1673,1,74,1,49338,210,1,2,74,0,0,0,0,0,0,0,0,0,DNS.Teams,7067756,0
8512,60,4167270,4167,1345,12,34686,2127,14,1,60,27,14600,27960,14600,27960,1380,1410,7,7,SSH,7067757,0
8513,40,52628,52,80,2,52059,40,1,1,40,22,1200,0,1024,0,0,0,0,0,Unknown,7067758,0
8514,220,115626680,115626,8022,62,4279,8565,65,2,260,0,0,0,0,0,0,0,0,0,Unknown,7067759,0
8515,53,110943464,110943,1077,12,58111,1177,14,2,61,0,0,0,0,0,0,0,0,0,Google,7067760,0
8516,572,70532,70,329,4,52597,572,8,1,329,24,510,270,510,270,0,0,0,0,TLS.Google,7067761,0
8517,0,0,0,44,1,23581,0,0,1,44,2,1024,0,1024,0,1460,0,0,0,Unknown,7067762,0
8518,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067763,0
8519,123,356,0,73,1,40735,123,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067764,0
8520,282,14558,14,93,1,34497,282,1,2,93,0,0,0,0,0,0,0,0,0,DNS.Amazon,7067765,0
8521,268,15436,15,140,2,52191,268,2,2,140,0,0,0,0,0,0,0,0,0,DNS,7067766,0
8522,268,206,0,140,2,50620,268,2,2,140,0,0,0,0,0,0,0,0,0,DNS,7067767,0
8523,168,1502355,1502,289,5,56984,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,7067768,0
8524,308,225,0,140,2,59252,308,2,2,140,0,0,0,0,0,0,0,0,0,DNS,7067769,0
8525,166,225,0,105,1,32948,166,1,2,105,0,0,0,0,0,0,0,0,0,DNS,7067770,0
8526,52,366984,366,132,3,38483,92,2,1,52,19,8188,64240,8188,64240,1460,1460,8,7,DNS,7067771,0
8527,40,51899,51,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067772,0
8528,6788,220552,220,3429,12,59904,6788,13,1,60,26,64240,65535,64240,65535,1460,1440,7,8,TLS.Teams,7067773,0
8529,156,92460,92,196,2,49356,156,1,1,196,24,510,6491,510,6491,0,0,0,0,Unknown,7067774,0
8530,116,346,0,84,1,34058,116,1,2,84,0,0,0,0,0,0,0,0,0,DNS,7067775,0
8531,106,224,0,74,1,38405,106,1,2,74,0,0,0,0,0,0,0,0,0,DNS,7067776,0
8532,139,217,0,64,1,40620,139,1,2,64,0,0,0,0,0,0,0,0,0,DNS,7067777,0
8533,129,185,0,74,1,39436,129,1,2,74,0,0,0,0,0,0,0,0,0,DNS,7067778,0
8534,137,275,0,71,1,4223,137,1,2,71,0,0,0,0,0,0,0,0,0,DNS,7067779,0
8535,151,15393462,15393,933,8,51730,2647,8,1,164,31,14600,27960,14600,27960,1424,1410,7,7,SSH,7067780,0
8536,1259,3179170,3179,1361,12,42506,2127,14,1,729,27,64240,27960,64240,27960,1460,1410,7,7,SSH,7067781,0
8537,139,27700,27,72,1,42674,139,1,2,72,0,0,0,0,0,0,0,0,0,DNS.Google,7067782,0
8538,0,0,0,68,1,36700,0,0,2,68,0,0,0,0,0,0,0,0,0,NFS,7067783,0
8539,40,49642,49,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067784,0
8540,174,411,0,71,1,59004,174,1,2,71,0,0,0,0,0,0,0,0,0,DNS,7067785,0
8541,151,4096891,4096,1361,12,47572,2127,14,1,112,27,28200,27960,28200,27960,1410,1410,7,7,SSH,7067786,0
8542,138,326,0,71,1,51747,138,1,2,71,0,0,0,0,0,0,0,0,0,DNS,7067787,0
8543,150,356,0,84,1,1833,150,1,2,84,0,0,0,0,0,0,0,0,0,DNS,7067788,0
8544,505,757647,757,668,5,58286,505,4,1,512,24,501,156,501,156,0,0,0,0,TLS,7067789,0
8545,300,301,0,118,2,2828,300,2,2,118,0,0,0,0,0,0,0,0,0,DNS,7067790,0
8546,40,47125,47,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067791,0
8547,40,40299,40,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067792,0
8548,313,27390,27,285,4,443,313,5,1,285,29,130,2048,130,2047,0,0,0,0,TLS.Dropbox,7067793,0
8549,1259,8706118,8706,2355,17,11303,2683,19,1,1139,27,29200,27960,29200,27960,1460,1410,7,7,SSH,7067794,0
8550,1903,2905108,2905,1345,12,33218,2127,14,1,1137,27,29200,27960,29200,27960,1460,1410,7,7,SSH,7067795,0
8551,972,119673616,119673,38298,375,54838,1546039,2883,2,326,0,0,0,0,0,0,0,0,0,STUN.Messenger,7067796,0
8552,186,414,0,73,1,18508,186,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067797,0
8553,144,385,0,74,1,52704,144,1,2,74,0,0,0,0,0,0,0,0,0,DNS,7067798,0
8554,40,46527,46,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067799,0
8555,203,4609702,4609,1971,13,51400,2923,15,1,187,27,64240,28960,64240,28960,1460,1460,7,7,SSH,7067800,0
8556,40,45397,45,40,1,42504,40,1,1,40,16,501,2053,501,2053,0,0,0,0,TLS.Skype,7067801,0
8557,168,1002831,1002,598,6,56986,168,3,1,237,30,64240,65160,64240,65160,1460,1460,7,7,MQTT,7067802,0
8558,105,296,0,73,1,20980,105,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067803,0
8559,72,491,0,72,1,39739,72,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067804,0
8560,72,209,0,72,1,60286,72,1,2,72,0,0,0,0,0,0,0,0,0,DNS,7067805,0
8561,1643,3177684,3177,1345,12,50842,2127,14,1,897,27,29200,27960,29200,27960,1460,1410,7,7,SSH,7067806,0
8562,40,51151,51,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067807,0
8563,40,50974,50,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067808,0
8564,40,47810,47,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067809,0
8565,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,7067810,0
8566,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,7067811,0
8567,2673,3158899,3158,2279,18,34818,3181,15,1,1591,27,64240,64308,64240,64308,1460,1410,7,7,SSH,7067812,0
8568,0,0,0,40,1,52059,0,0,1,40,2,1024,0,1024,0,0,0,0,0,Unknown,7067813,0
8569,112,32338,32,96,1,57982,112,1,2,96,0,0,0,0,0,0,0,0,0,DNS,7067814,0
8570,40,46607,46,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067815,0
8571,148,2584,2,96,1,38800,148,1,2,96,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067816,0
8572,148,2157,2,96,1,41572,148,1,2,96,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067817,0
8573,147,2654,2,95,1,48098,147,1,2,95,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067818,0
8574,150,3174,3,98,1,53481,150,1,2,98,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067819,0
8575,100,1546,1,96,1,52524,100,1,2,96,0,0,0,0,0,0,0,0,0,DNS.Cloudflare,7067820,0
8576,930,99539,99,346,6,43939,930,4,1,346,27,64240,29200,64240,29200,1460,1460,7,7,DNS,7067821,0
8577,2641,3367909,3367,2175,16,39620,3149,15,1,1539,27,64240,65160,64240,65160,1460,1460,7,7,SSH,7067822,0
8578,923,168857,168,3685,5,52384,923,3,1,3685,24,517,130,517,130,0,0,0,0,TLS.Dropbox,7067823,0
8579,40,47110,47,80,2,52059,40,1,1,80,22,1200,0,1024,0,0,0,0,0,Unknown,7067824,0
8580,144,250,0,82,1,37138,144,1,2,82,0,0,0,0,0,0,0,0,0,DNS,7067825,0
8581,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,7067826,0
8582,0,0,0,58,1,0,0,0,3,58,0,0,0,0,0,0,0,0,0,ICMP,7067827,0
8583,84,176573,176,96,1,51312,84,1,2,96,0,0,0,0,0,0,0,0,0,DNS,7067828,0
8584,73,283663,283,73,1,48232,73,1,2,73,0,0,0,0,0,0,0,0,0,DNS,7067829,0
8585,40,799,0,44,1,46494,40,1,1,44,22,65535,0,65535,0,536,0,0,0,Unknown,7067830,0
8586,40,285,0,44,1,4006,40,1,1,44,22,54943,0,54943,0,1460,0,0,0,Unknown,7067831,0
